"","E18_Double_KO_1","E18_Double_KO_2","E18_Double_KO_3","E18_WT_2","E18_WT_3","E18_WT_4"
"ENSMUSG00000026219",8.1278637677471,8.42710768230277,8.33067712384773,8.35163386512182,8.56925833087292,8.05021472576128
"ENSMUSG00000026222",5.30416003906007,4.70402727818521,5.80763926288255,2.89466136226408,2.47424224612972,3.57538700562097
"ENSMUSG00000036707",7.64971970268435,7.85268047587586,7.42300002844597,7.15781226008719,7.03425743743129,7.0512664657429
"ENSMUSG00000026223",6.7655177583591,7.28608988840057,6.51335909780724,6.77040079376136,6.7900643115231,7.00086566580767
"ENSMUSG00000049608",6.54830995642661,5.86452244456138,6.48526801178194,4.96291889066764,4.65764438227292,4.5504784307071
"ENSMUSG00000026227",4.36058823850285,5.05781537156082,5.16886960952437,6.33292670144686,6.29584681382525,5.57863266512462
"ENSMUSG00000026229",5.60718659728443,5.90137228147997,5.84404106888877,6.77395173271515,6.78373408865505,6.80527973577375
"ENSMUSG00000062590",2.89483220052088,3.30779362456916,3.65287653878701,3.75995105340583,4.03542352089483,3.78771797171144
"ENSMUSG00000079445",6.61249588438948,6.08521055968558,5.61529798483056,2.21136094234963,2.8403023666259,3.83625357477205
"ENSMUSG00000026234",8.42270158092055,8.41175784096629,8.40869911027974,9.19418887905614,8.90766566097171,9.32405130640504
"ENSMUSG00000026238",7.37098739286705,7.60464679153714,7.48060663441207,8.60901338726043,8.0604326769964,8.49890455162765
"ENSMUSG00000026239",4.82196026770958,4.55780653733417,4.91617399413213,4.53089253329575,4.39235806561011,4.60242625837332
"ENSMUSG00000026240",3.70295308757704,3.86296641884064,3.9016345715333,4.00755541867002,4.18462642899214,3.63646258237273
"ENSMUSG00000053333",3.34300609080747,3.21975877708353,3.60146102928646,4.34423126750235,4.388191434437,4.11903893681347
"ENSMUSG00000026254",6.6075956983905,6.79087651127111,6.69832256853905,6.78354616981828,6.7544946819501,6.57441188220372
"ENSMUSG00000026255",6.08605198032642,6.97692589265962,6.22356266642066,2.44312984895155,2.29890190120232,1.80777119861457
"ENSMUSG00000048000",6.25225338997444,6.26641071243307,6.3975558353279,6.46369267434062,6.72092784124047,6.16164864649375
"ENSMUSG00000026259",4.82759030428245,4.25972518440117,3.83641691208682,2.06002283856415,1.51684841750758,1.08839966446311
"ENSMUSG00000026288",4.16544450596339,3.85463915161803,4.08126878395554,2.7289241577852,2.90004982966442,3.15601057061778
"ENSMUSG00000026289",5.13284619180536,5.16272129571918,4.98047585974476,4.98234347474228,5.07419561402763,4.65994164942194
"ENSMUSG00000070738",5.59403373088101,5.82564192943178,5.41208366517797,5.72001051296795,5.92650873933197,5.57083078018451
"ENSMUSG00000005501",5.61208817065471,5.91945014470682,5.57087855125786,5.8126925154778,5.86262325434931,5.53117564855073
"ENSMUSG00000092220",4.67667939336793,4.40366453313278,4.90561442244585,5.99239409420069,5.6362836484962,5.19290576406204
"ENSMUSG00000090124",0.0328232035932024,1.85672547886649,1.04564487422482,5.05752754527984,5.08581989837278,3.5597053833887
"ENSMUSG00000079429",4.92008499245279,4.60324950809534,3.88560446171435,2.83374698274047,2.54332062886877,2.82098681811874
"ENSMUSG00000044783",5.83249862750351,5.77027211876533,6.15054060982291,7.38145221994506,7.61983086132096,7.42464698089348
"ENSMUSG00000026295",9.29739260071221,9.54326648741231,10.9267996316378,9.73332784286214,9.66775082152408,9.43699370806979
"ENSMUSG00000049866",3.5133678093837,3.75077217855772,3.31268121061611,3.72263789493777,4.79931175769844,6.62426411260444
"ENSMUSG00000036206",4.76441744430483,4.7697186197979,4.50507649286212,4.78127956284634,4.79302206908384,4.82864039066217
"ENSMUSG00000055013",6.64394772062003,6.31956459295166,6.15389052241368,5.65437324444809,5.62923965505377,5.35158586103205
"ENSMUSG00000044337",5.72045896627701,5.1576532751413,4.59654553887234,4.17037684377886,4.74005846144505,5.68002589546527
"ENSMUSG00000034432",5.57072366744231,5.55073606408237,5.27728208003857,5.77471151244352,5.93510262946996,5.79499160958579
"ENSMUSG00000048126",9.25140280215727,9.22335090770798,8.9888629616511,8.36195095451728,8.72201457823461,9.07173879485748
"ENSMUSG00000026303",8.21313560024289,8.39355099318183,7.43773327961428,1.7330998337564,-0.114656669150609,1.77192599966785
"ENSMUSG00000026304",6.1726510667817,5.51022294341798,6.03901732218527,5.30760039565893,5.1548915985108,4.95789225091522
"ENSMUSG00000026305",7.36615989951915,7.65256808343447,7.1105851933968,6.90741942068519,6.9888891242484,6.64112697389422
"ENSMUSG00000034353",4.00576419136878,3.61439006570054,4.76080609807268,2.86452564429076,2.22606902119088,4.23218225110319
"ENSMUSG00000034343",5.99767138243188,6.21203837962069,5.95957146048047,5.22698998137756,5.22197792455178,5.46536912290843
"ENSMUSG00000026307",4.69219239273925,4.65451817840585,5.48659707225446,6.08187914829319,6.45420277477626,5.24939154113541
"ENSMUSG00000026309",7.02334884558015,6.86943881660045,7.10886016922848,5.85258075869367,5.68804507618594,6.08429526613037
"ENSMUSG00000067071",4.54958799729645,4.78074845212266,4.43337502750793,4.14552895221101,3.92471188389869,3.76510473381184
"ENSMUSG00000055866",7.11655406872376,6.13934525705742,6.69065475861591,5.15878266103915,5.19002192888903,4.64763189009085
"ENSMUSG00000026311",2.94749114979344,3.23908087448515,3.09759695385954,3.86642768153514,4.23421657433899,4.01171214189777
"ENSMUSG00000007805",-0.318649166908175,-0.719921753642658,1.22621711986664,3.23216226107191,3.39131753542372,4.08657692885629
"ENSMUSG00000026313",5.71742968423828,5.84678844274272,5.48482471940147,4.39781941652286,4.61727436880405,4.68183794725161
"ENSMUSG00000026260",5.88474103062406,5.49154701865755,5.96339485946972,6.6732394202125,6.6600223921692,6.36405390677379
"ENSMUSG00000073616",4.74966583274536,4.30931786669815,4.73121131588438,4.65492357634143,4.61727436880405,4.98162457563833
"ENSMUSG00000034220",2.48870575514943,2.62666839547897,3.51379370996323,3.88905865603471,3.85698110777253,5.40521828510706
"ENSMUSG00000026269",7.26449845976895,7.20979579520109,7.49872341051517,6.96890656602211,7.26450861247002,6.13191032081729
"ENSMUSG00000026270",4.57658658714321,4.48953161198629,4.83502636254216,5.45012243609309,5.56424646772332,4.95988492394043
"ENSMUSG00000047793",6.97279942802099,6.86943881660045,6.96371301914482,3.9655831481947,2.6722824163529,4.17500503463864
"ENSMUSG00000026273",6.55086490698968,6.05008703554547,6.79660861443203,4.72578445025464,4.36081099870536,4.82208267464001
"ENSMUSG00000026274",0.845737650992707,0.725877999406873,1.04564487422482,3.52005872738448,3.37877228210461,3.41614508594578
"ENSMUSG00000026275",5.19732249333445,5.43681518108978,5.0078853982606,5.26209022356364,5.16831779139218,5.01650674598132
"ENSMUSG00000034088",8.0148917760924,8.05724851954736,7.94207819765779,8.89925565852725,9.27706232216069,8.81693863781001
"ENSMUSG00000026276",8.04329460682707,7.87266415896973,7.79678719895177,8.29961586874221,8.29744459831217,8.66902940198506
"ENSMUSG00000026277",7.65408309491613,7.53209109707493,7.52526348269424,7.03381607565868,6.94524182628953,7.24224593444789
"ENSMUSG00000026278",4.52900222532567,3.72815894065811,4.90296240875625,3.52005872738448,3.15182268639656,3.6214343731404
"ENSMUSG00000026279",4.57992616048834,4.45138447819801,4.45526209771941,4.80527504391532,4.52919952062412,4.79554960419375
"ENSMUSG00000026280",5.76808189900774,5.82137517573874,5.50944168542352,5.68271572836275,5.50294628096265,5.4441734178504
"ENSMUSG00000026281",4.02058653107431,3.7686109843954,3.98424432956068,5.39847683054239,5.31270770072735,5.31469021041076
"ENSMUSG00000026283",4.40268577554427,4.65930721198479,4.44436006820173,5.08065079995088,5.11510774084219,4.97572799369311
"ENSMUSG00000073609",4.30516926963,3.23908087448515,4.44436006820173,3.85114070363394,4.29779170873439,3.78771797171144
"ENSMUSG00000051185",4.09716543717852,4.39507703729606,4.29053193334835,3.63609350811218,3.16162031346404,4.06452256244517
"ENSMUSG00000040693",0.889459028422025,1.78841946547559,2.71769299170969,4.4621212821355,4.9969493730802,3.83625357477205
"ENSMUSG00000097814",3.28689421123543,3.88766365603917,4.09991453675294,3.23216226107191,3.23769434631051,2.70221702785645
"ENSMUSG00000044768",3.62750085914757,3.65811144312985,3.646548918815,3.21435098495544,3.06574166352121,3.69983437654545
"ENSMUSG00000040648",5.10298041901674,5.82989610145174,4.62900348924339,5.63330353423767,5.71989209201019,5.42410580112812
"ENSMUSG00000026335",5.75779787859106,6.31729382379311,5.7630014244525,5.46275004442084,5.71241266548373,5.78715693921715
"ENSMUSG00000056536",4.44725132797771,4.50557657856161,4.25769535133981,4.96469560892285,4.845630183436,4.69864157363262
"ENSMUSG00000026319",4.50811845838588,4.84521316137687,4.2026885843704,4.71315684192689,4.95812390539511,4.70578364287664
"ENSMUSG00000038866",5.33611030076775,5.25735816985726,5.51466254169131,5.40634252039929,5.27258381569362,5.22308526169008
"ENSMUSG00000044340",3.91876686075681,4.61562261173099,4.06712460163527,3.08310645167719,3.47227538142032,3.82317769939155
"ENSMUSG00000009905",3.73326292173429,4.23427455674422,3.69640943334172,3.73101350650793,3.9160556876847,3.84058599556808
"ENSMUSG00000009907",6.71553314782622,7.08053190592739,6.55534071615821,6.70441079946207,6.65048674354406,6.50446144141429
"ENSMUSG00000038702",3.3112098717873,3.79930778161832,3.51379370996323,3.83569000665827,3.99763327688105,5.06174190940146
"ENSMUSG00000026374",6.18586164401032,6.21448086616496,6.31318067229355,6.38759100403484,6.18131921790547,6.38125576216895
"ENSMUSG00000026377",4.50460824974206,5.13720126046594,4.11374239060823,5.20009276446578,5.07678689454626,5.21976299184912
"ENSMUSG00000064302",4.80208029707061,5.11296826052208,5.32561134579345,5.5254857997688,5.48842238271987,5.63334458885113
"ENSMUSG00000026380",6.50504749317394,6.80120481679092,6.70214124477831,4.29987980051248,4.76437412199692,3.73283864359776
"ENSMUSG00000048402",4.23063760220898,3.13290368492912,3.56837024281804,4.04834103351652,4.27540654216814,5.04682056071171
"ENSMUSG00000037035",3.4343946352716,3.58448857998667,3.80834802980463,1.01271712378579,1.38923422092323,3.6757889025788
"ENSMUSG00000004451",7.22877726018346,6.96198304398125,7.24230437137427,7.47011754746672,7.26365595580165,7.17049493109826
"ENSMUSG00000098923",4.94878330844757,5.00235581872956,5.02506054206873,4.88061358777845,5.03342394324848,4.92970191844405
"ENSMUSG00000026383",5.66493418569483,5.95688646271004,5.82034409583754,6.62293346209699,6.55289116743311,5.99188595534478
"ENSMUSG00000036975",3.60144696749961,3.91994908818089,3.56166002122848,3.36724988410508,3.39547516089737,3.16294661782816
"ENSMUSG00000050777",8.92690353934751,8.90974889857526,9.28271139503664,7.6695675733792,7.53309662415613,6.86232141985455
"ENSMUSG00000026385",6.26786712506806,6.03726706507337,7.11860814578004,8.2572961605819,8.03367404206871,7.73676632599385
"ENSMUSG00000026389",3.10414060809486,3.34987521331211,2.60472874312037,5.33120613470639,5.27597042532595,4.77758585408622
"ENSMUSG00000003721",4.74669732338344,5.21570056050918,4.34234699282401,4.04162300023217,4.18942342440383,4.47724322319672
"ENSMUSG00000026339",4.56652123207675,4.590769369362,4.69487709645747,5.63218603221364,6.04901362636771,5.23794152039187
"ENSMUSG00000001674",3.72725168370043,3.90792655993167,3.11603420211622,4.31945154502388,4.54612833985724,4.31857783076615
"ENSMUSG00000026341",7.16238470621433,7.16419612100808,7.1288582424738,7.74154464850832,7.85160055275252,7.67138743094264
"ENSMUSG00000026342",6.33956231584362,7.11493066623054,6.32114863202083,6.80254572064025,6.6784802121504,6.53552464559052
"ENSMUSG00000026343",4.44725132797771,4.86192813521116,4.68873142138813,3.78027103778542,3.85396291620962,4.1852612037157
"ENSMUSG00000026344",4.22211352990245,4.46238697225549,4.45887787665692,3.38327999392403,3.3231124547942,3.96485459830309
"ENSMUSG00000049690",2.30718561522851,2.26130103932671,3.76227002010685,3.99369989761542,4.13077914239399,3.32632178409316
"ENSMUSG00000036155",4.07366825587059,3.99005332664524,3.78549297692415,4.23951921246025,4.29334237586042,4.12969929350194
"ENSMUSG00000026349",6.34644166490465,6.15299189777144,6.57296548210187,6.13806908914085,5.89895202742434,6.1737178716915
"ENSMUSG00000036104",6.33066896208702,6.67328375475411,6.14494007856259,5.35984279877948,5.33777025392162,5.4441734178504
"ENSMUSG00000056211",6.08722585756033,5.5963987956974,5.87414106151164,5.32153285585501,5.41659694387208,5.22639989850918
"ENSMUSG00000026353",7.02089371622204,7.04300434711511,7.03387509728528,7.2762881467137,7.1324926496353,7.16489138789244
"ENSMUSG00000026355",5.17982180818601,5.67535383101092,5.43429364902314,7.09957366326596,7.06067813765899,6.90793367401276
"ENSMUSG00000026356",6.08370135652185,6.48380595589039,5.5907895521625,6.53896482999647,6.48037147210842,6.30962059158911
"ENSMUSG00000026399",6.33759074732238,6.13247322243424,7.13055953399276,4.68541185144398,4.90807495551535,4.50752991837583
"ENSMUSG00000026409",4.1248660329468,4.16187786100303,4.21128887833926,3.40960727635438,3.4604175472061,3.27602666763888
"ENSMUSG00000046404",4.50811845838588,4.48414338895026,4.39236543056347,3.59079323892171,3.70112031442497,3.73283864359776
"ENSMUSG00000042510",7.35060246441182,7.20284204890756,6.82560493200944,5.38394406530095,4.94115914304316,4.46326351070169
"ENSMUSG00000016528",7.4506757184791,7.33180286244534,7.32585887003544,6.90418260353056,6.8980365536701,6.70667392062219
"ENSMUSG00000026427",4.74372269337933,4.9891026214768,4.64178492425746,5.14631196175038,5.0467024082773,4.93983324547931
"ENSMUSG00000042349",4.1248660329468,2.89377246562181,3.78549297692415,2.33739059541197,2.68592502431157,3.32632178409316
"ENSMUSG00000026425",5.38847191632457,5.22703492328168,5.04444212714316,4.7194844618989,4.87123191549774,5.18270398879348
"ENSMUSG00000026434",5.16655555341213,5.40009261984273,5.27112547734884,6.97288458795673,6.8840493509707,7.1067263122697
"ENSMUSG00000026435",4.84434977686846,4.63033160956956,4.24518635643323,1.68217589859372,2.692698252907,2.22059427682798
"ENSMUSG00000026436",6.44313130126268,5.98195229274339,6.36323837884829,4.87873017361946,4.47718752454134,5.64329853978885
"ENSMUSG00000026437",4.25591173835251,4.06775568363848,3.72070802946512,2.7289241577852,2.39339784586477,2.31079208579955
"ENSMUSG00000009772",3.84850940024276,3.64368437249457,4.36179061651818,5.09369957214835,5.10244688695884,4.31235259978717
"ENSMUSG00000042066",1.98324117474264,2.82723871436611,2.31667207081214,5.12581431035379,5.59349437553877,5.29588240413221
"ENSMUSG00000042046",4.48336573039423,5.09540632679146,4.12743896538847,4.45708129433415,4.61549326358907,4.5921852567841
"ENSMUSG00000026439",4.3951224814678,4.440297430043,4.50507649286212,4.94503031627422,5.00377386565868,4.8545771798458
"ENSMUSG00000054387",7.21273229360814,6.80012110215526,7.32437308716376,6.71711485549557,6.74434339435365,6.90896546024725
"ENSMUSG00000046062",7.18449117269904,6.97980026526754,7.20780118988447,6.82863405934682,6.8378220333387,6.9151407293477
"ENSMUSG00000041757",6.27200240569481,6.00376860980791,6.28799331745333,6.00107720822992,6.08227796032549,5.8027839628557
"ENSMUSG00000070643",4.51162014709743,4.15511257291573,5.18205503298048,4.3578160669441,4.64023083301286,4.08657692885629
"ENSMUSG00000090553",4.71970224187419,4.51881240571831,4.71315858763888,5.44504028186046,5.12265126151059,5.71111708717968
"ENSMUSG00000102976",3.05698951472395,3.92393443613207,2.39425501176469,3.40960727635438,3.68762131497247,2.70221702785645
"ENSMUSG00000026463",6.59279447951701,6.07986228649513,6.43933563841227,5.66534019228676,6.41889646713727,7.18078309859654
"ENSMUSG00000041577",5.05339027366989,4.33648238338521,4.4407076737424,5.22254179170502,5.34100741692728,5.25751484548512
"ENSMUSG00000041559",4.22211352990245,3.355787906182,3.88560446171435,7.01421914895103,7.24764649353124,7.89380156735026
"ENSMUSG00000020423",7.72706342832848,7.56340613698173,6.96942792774814,5.69025221213284,5.53061786749328,5.88687964784202
"ENSMUSG00000064246",6.441296394763,6.7233076225282,4.81541661347427,3.75585248519221,2.80947437654674,3.61132788669008
"ENSMUSG00000042305",6.62871066638064,6.76278190559321,6.57796183355758,6.23253100102047,6.16375470364225,6.16683353991232
"ENSMUSG00000026456",4.7377549701197,4.59577438753319,4.38857882723248,3.95846749854965,4.10308257546478,4.07926286989098
"ENSMUSG00000026457",7.97264063708573,8.07348535258648,7.98909741278364,7.41335263496115,7.41467787068409,7.47044503426356
"ENSMUSG00000026455",3.76881367434216,3.72815894065811,3.35210156034974,3.92964866182365,3.99763327688105,4.12615458645852
"ENSMUSG00000042229",4.61290348293461,4.590769369362,4.54644692728198,4.59882416644789,4.64896388050796,4.65503034241201
"ENSMUSG00000042207",6.12315024082279,6.23708018765656,6.07126433199619,6.04456598982513,6.01022736806821,6.33977447952516
"ENSMUSG00000073557",4.80208029707061,3.75525260154039,4.46967115673092,4.54521220461281,4.67997225118215,4.8967951167071
"ENSMUSG00000026426",6.83494654114043,6.37228860120247,6.88392436947732,6.22883935355862,6.30250413788252,6.23999284313316
"ENSMUSG00000097680",5.27766913158415,4.96416179351321,5.76007357963049,5.69025221213284,5.16831779139218,5.01267233829986
"ENSMUSG00000003051",6.42838628587562,5.62850116520362,6.95925238604792,5.98102734719998,5.57985821503338,5.11814700785716
